gene_id,GO,level
Solyc04g054525,GO:0046983,molecular_function
Solyc04g054527,GO:0003677,molecular_function
Solyc04g054527,GO:0046983,molecular_function
Solyc04g054533,GO:0003677,molecular_function
Solyc04g054533,GO:0046983,molecular_function
Solyc04g054684,GO:0003677,molecular_function
Solyc04g054684,GO:0046983,molecular_function
Solyc04g054688,GO:0003677,molecular_function
Solyc04g054688,GO:0046983,molecular_function
Solyc04g054690,GO:0005507,molecular_function
Solyc04g054690,GO:0016491,molecular_function
Solyc04g054690,GO:0055114,biological_process
Solyc04g054700,GO:0006281,biological_process
Solyc04g054700,GO:0008270,molecular_function
Solyc04g054710,GO:0009058,biological_process
Solyc04g054710,GO:0030170,molecular_function
Solyc04g054730,GO:0008272,biological_process
Solyc04g054730,GO:0015116,molecular_function
Solyc04g054730,GO:0016021,cellular_component
Solyc04g054740,GO:0004512,molecular_function
Solyc04g054740,GO:0006021,biological_process
Solyc04g054740,GO:0008654,biological_process
Solyc04g054840,GO:0005634,cellular_component
Solyc04g054890,GO:0003997,molecular_function
Solyc04g054890,GO:0005777,cellular_component
Solyc04g054890,GO:0006635,biological_process
Solyc04g054910,GO:0003700,molecular_function
Solyc04g054910,GO:0006355,biological_process
Solyc04g054930,GO:0003824,molecular_function
Solyc04g054930,GO:0005992,biological_process
Solyc04g054980,GO:0005515,molecular_function
Solyc04g055000,GO:0005515,molecular_function
Solyc04g055020,GO:0009055,molecular_function
Solyc04g055020,GO:0051536,molecular_function
Solyc04g055030,GO:0009055,molecular_function
Solyc04g055030,GO:0051536,molecular_function
Solyc04g055080,GO:0016021,cellular_component
Solyc04g055080,GO:0055085,biological_process
Solyc04g055120,GO:0005524,molecular_function
Solyc04g055120,GO:0016887,molecular_function
Solyc04g055170,GO:0005509,molecular_function
Solyc04g055170,GO:0005544,molecular_function
Solyc04g055200,GO:0004066,molecular_function
Solyc04g055200,GO:0006529,biological_process
Solyc04g055220,GO:0005515,molecular_function
Solyc04g055253,GO:0008168,molecular_function
Solyc04g055255,GO:0008168,molecular_function
Solyc04g055257,GO:0008168,molecular_function
Solyc04g056270,GO:0005515,molecular_function
Solyc04g056280,GO:0004672,molecular_function
Solyc04g056280,GO:0005524,molecular_function
Solyc04g056280,GO:0006468,biological_process
Solyc04g056290,GO:0016579,biological_process
Solyc04g056290,GO:0036459,NA
Solyc04g056360,GO:0003700,molecular_function
Solyc04g056360,GO:0006355,biological_process
Solyc04g056360,GO:0043565,molecular_function
Solyc04g056380,GO:0019915,biological_process
Solyc04g056390,GO:0016787,molecular_function
Solyc04g056410,GO:0005524,molecular_function
Solyc04g056420,GO:0004601,molecular_function
Solyc04g056420,GO:0006979,biological_process
Solyc04g056420,GO:0020037,molecular_function
Solyc04g056420,GO:0055114,biological_process
Solyc04g056500,GO:0003924,molecular_function
Solyc04g150156,GO:0003924,molecular_function
Solyc04g056530,GO:0003735,molecular_function
Solyc04g056530,GO:0005622,cellular_component
Solyc04g056530,GO:0005840,cellular_component
Solyc04g056530,GO:0006412,biological_process
Solyc04g056535,GO:0046983,molecular_function
Solyc04g056540,GO:0008703,molecular_function
Solyc04g056540,GO:0009231,biological_process
Solyc04g056540,GO:0055114,biological_process
Solyc04g056550,GO:0003677,molecular_function
Solyc04g056550,GO:0046983,molecular_function
Solyc04g056560,GO:0003824,molecular_function
Solyc04g056570,GO:0043531,molecular_function
Solyc04g056600,GO:0006812,biological_process
Solyc04g056600,GO:0015299,molecular_function
Solyc04g056600,GO:0016021,cellular_component
Solyc04g056600,GO:0055085,biological_process
Solyc04g056620,GO:0016021,cellular_component
Solyc04g056620,GO:0055085,biological_process
Solyc04g056640,GO:0005515,molecular_function
Solyc04g056650,GO:0005524,molecular_function
Solyc04g056650,GO:0016887,molecular_function
Solyc04g083140,GO:0005506,molecular_function
Solyc04g083140,GO:0016705,molecular_function
Solyc04g083140,GO:0020037,molecular_function
Solyc04g083140,GO:0055114,biological_process
Solyc04g056740,GO:0003677,molecular_function
Solyc04g056740,GO:0046983,molecular_function
Solyc04g057790,GO:0046983,molecular_function
Solyc04g083150,GO:0005506,molecular_function
Solyc04g083150,GO:0016705,molecular_function
Solyc04g083150,GO:0020037,molecular_function
Solyc04g083150,GO:0055114,biological_process
Solyc04g057860,GO:0003735,molecular_function
Solyc04g057860,GO:0005622,cellular_component
Solyc04g057860,GO:0005840,cellular_component
Solyc04g057860,GO:0006412,biological_process
Solyc04g057880,GO:0005515,molecular_function
Solyc04g057890,GO:0005515,molecular_function
Solyc04g057930,GO:0004672,molecular_function
Solyc04g057930,GO:0005524,molecular_function
Solyc04g057930,GO:0006468,biological_process
Solyc04g057940,GO:0004842,molecular_function
Solyc04g057940,GO:0016567,biological_process
Solyc04g057960,GO:0005524,molecular_function
Solyc04g057960,GO:0005777,cellular_component
Solyc04g057960,GO:0007031,biological_process
Solyc04g057980,GO:0016655,molecular_function
Solyc04g057980,GO:0055114,biological_process
Solyc04g150158,GO:0003735,molecular_function
Solyc04g150158,GO:0005840,cellular_component
Solyc04g150158,GO:0006412,biological_process
Solyc04g150159,GO:0003735,molecular_function
Solyc04g150159,GO:0005840,cellular_component
Solyc04g150159,GO:0006412,biological_process
Solyc04g058000,GO:0055114,biological_process
Solyc04g058040,GO:0005507,molecular_function
Solyc04g058070,GO:0070569,molecular_function
Solyc04g058100,GO:0046872,molecular_function
Solyc04g058110,GO:0004672,molecular_function
Solyc04g058110,GO:0005524,molecular_function
Solyc04g058110,GO:0006468,biological_process
Solyc04g058140,GO:0005525,molecular_function
Solyc04g058150,GO:0046872,molecular_function
Solyc04g058160,GO:0005509,molecular_function
Solyc04g058170,GO:0005509,molecular_function
Solyc04g058180,GO:0008168,molecular_function
Solyc04g063210,GO:0008171,molecular_function
Solyc04g063230,GO:0008168,molecular_function
Solyc04g063245,GO:0005506,molecular_function
Solyc04g063245,GO:0016705,molecular_function
Solyc04g063245,GO:0020037,molecular_function
Solyc04g063245,GO:0055114,biological_process
Solyc04g063280,GO:0005622,cellular_component
Solyc04g063280,GO:0006886,biological_process
Solyc04g063290,GO:0003723,molecular_function
Solyc04g063290,GO:0003735,molecular_function
Solyc04g063290,GO:0005840,cellular_component
Solyc04g063290,GO:0006412,biological_process
Solyc04g063350,GO:0016624,molecular_function
Solyc04g063360,GO:0005524,molecular_function
Solyc04g063370,GO:0004672,molecular_function
Solyc04g063370,GO:0005524,molecular_function
Solyc04g063370,GO:0006468,biological_process
Solyc04g063380,GO:0005515,molecular_function
Solyc04g064470,GO:0003677,molecular_function
Solyc04g064470,GO:0005634,cellular_component
Solyc04g064480,GO:0005515,molecular_function
Solyc04g064490,GO:0016757,molecular_function
Solyc04g064500,GO:0003824,molecular_function
Solyc04g064510,GO:0003924,molecular_function
Solyc04g064510,GO:0005525,molecular_function
Solyc04g064570,GO:0042254,biological_process
Solyc04g064590,GO:0004672,molecular_function
Solyc04g064590,GO:0005524,molecular_function
Solyc04g064590,GO:0006468,biological_process
Solyc04g064610,GO:0016021,cellular_component
Solyc04g064620,GO:0016021,cellular_component
Solyc04g064630,GO:0016021,cellular_component
Solyc04g064640,GO:0016021,cellular_component
Solyc04g064670,GO:0005509,molecular_function
Solyc04g064670,GO:0009523,cellular_component
Solyc04g064670,GO:0009654,cellular_component
Solyc04g064670,GO:0015979,biological_process
Solyc04g064670,GO:0019898,cellular_component
Solyc04g064680,GO:0006486,biological_process
Solyc04g064680,GO:0016757,molecular_function
Solyc04g064690,GO:0004601,molecular_function
Solyc04g064690,GO:0006979,biological_process
Solyc04g064690,GO:0020037,molecular_function
Solyc04g064690,GO:0055114,biological_process
Solyc04g064710,GO:0055114,biological_process
Solyc04g064750,GO:0004185,molecular_function
Solyc04g064750,GO:0006508,biological_process
Solyc04g064760,GO:0004185,molecular_function
Solyc04g064760,GO:0006508,biological_process
Solyc04g064790,GO:0016757,molecular_function
Solyc04g064800,GO:0046872,molecular_function
Solyc04g064820,GO:0006904,biological_process
Solyc04g064820,GO:0016192,biological_process
Solyc04g064830,GO:0003677,molecular_function
Solyc04g064860,GO:0003677,molecular_function
Solyc04g064860,GO:0046983,molecular_function
Solyc04g064900,GO:0004553,molecular_function
Solyc04g064900,GO:0005975,biological_process
Solyc04g064920,GO:0005737,cellular_component
Solyc04g064920,GO:0120009,biological_process
Solyc04g064920,GO:0120013,molecular_function
Solyc04g064930,GO:0016209,molecular_function
Solyc04g064930,GO:0016491,molecular_function
Solyc04g064930,GO:0055114,biological_process
Solyc04g064940,GO:0004672,molecular_function
Solyc04g064940,GO:0005524,molecular_function
Solyc04g064940,GO:0006468,biological_process
Solyc04g070960,GO:0003677,molecular_function
Solyc04g070960,GO:0006355,biological_process
Solyc04g070970,GO:0016020,cellular_component
Solyc04g070990,GO:0003677,molecular_function
Solyc04g071000,GO:0004672,molecular_function
Solyc04g071000,GO:0005524,molecular_function
Solyc04g071000,GO:0006468,biological_process
Solyc04g071030,GO:0004842,molecular_function
Solyc04g071030,GO:0016567,biological_process
Solyc04g071040,GO:0046872,molecular_function
Solyc04g071050,GO:0003676,molecular_function
Solyc04g071070,GO:0005199,molecular_function
Solyc04g071070,GO:0009664,biological_process
Solyc04g071120,GO:0004672,molecular_function
Solyc04g071120,GO:0006468,biological_process
Solyc04g071130,GO:0005515,molecular_function
Solyc04g071140,GO:0016831,molecular_function
Solyc04g071140,GO:0019752,biological_process
Solyc04g071140,GO:0030170,molecular_function
Solyc04g071150,GO:0005506,molecular_function
Solyc04g071150,GO:0016705,molecular_function
Solyc04g071150,GO:0020037,molecular_function
Solyc04g071150,GO:0055114,biological_process
Solyc04g071160,GO:0003700,molecular_function
Solyc04g071160,GO:0006355,biological_process
Solyc04g071265,GO:0008270,molecular_function
Solyc04g071270,GO:0005515,molecular_function
Solyc04g071300,GO:0046034,biological_process
Solyc04g071300,GO:1902600,biological_process
Solyc04g071380,GO:0006508,biological_process
Solyc04g071380,GO:0008234,molecular_function
Solyc04g071400,GO:0016020,cellular_component
Solyc04g071400,GO:0016021,cellular_component
Solyc04g071410,GO:0004553,molecular_function
Solyc04g071410,GO:0005975,biological_process
Solyc04g071430,GO:0016020,cellular_component
Solyc04g071430,GO:0016021,cellular_component
Solyc04g071440,GO:0005515,molecular_function
Solyc04g071510,GO:0003700,molecular_function
Solyc04g071510,GO:0006355,biological_process
Solyc04g071520,GO:0005634,cellular_component
Solyc04g071540,GO:0016758,molecular_function
Solyc04g071560,GO:0045454,biological_process
Solyc04g071650,GO:0016020,cellular_component
Solyc04g071650,GO:0016760,molecular_function
Solyc04g071650,GO:0030244,biological_process
Solyc04g071680,GO:0004672,molecular_function
Solyc04g071680,GO:0005524,molecular_function
Solyc04g071680,GO:0006468,biological_process
Solyc04g071690,GO:0003676,molecular_function
Solyc04g071750,GO:0005515,molecular_function
Solyc04g071770,GO:0003700,molecular_function
Solyc04g071770,GO:0006355,biological_process
Solyc04g071780,GO:0005506,molecular_function
Solyc04g071780,GO:0016705,molecular_function
Solyc04g071780,GO:0020037,molecular_function
Solyc04g071780,GO:0055114,biological_process
Solyc04g071790,GO:0005506,molecular_function
Solyc04g071790,GO:0016705,molecular_function
Solyc04g071790,GO:0020037,molecular_function
Solyc04g071790,GO:0055114,biological_process
Solyc04g071800,GO:0005506,molecular_function
Solyc04g071800,GO:0016705,molecular_function
Solyc04g071800,GO:0020037,molecular_function
Solyc04g071800,GO:0055114,biological_process
Solyc04g071805,GO:0005506,molecular_function
Solyc04g071805,GO:0016705,molecular_function
Solyc04g071805,GO:0020037,molecular_function
Solyc04g071805,GO:0055114,biological_process
Solyc04g150164,GO:0005506,molecular_function
Solyc04g150164,GO:0016705,molecular_function
Solyc04g150164,GO:0020037,molecular_function
Solyc04g150164,GO:0055114,biological_process
Solyc04g071850,GO:0004857,molecular_function
Solyc04g071870,GO:0004672,molecular_function
Solyc04g071870,GO:0006468,biological_process
Solyc04g071880,GO:0004427,molecular_function
Solyc04g071880,GO:0009678,molecular_function
Solyc04g071880,GO:0016020,cellular_component
Solyc04g071880,GO:1902600,biological_process
Solyc04g071890,GO:0004601,molecular_function
Solyc04g071890,GO:0006979,biological_process
Solyc04g071890,GO:0020037,molecular_function
Solyc04g071890,GO:0055114,biological_process
Solyc04g071900,GO:0004601,molecular_function
Solyc04g071900,GO:0006979,biological_process
Solyc04g071900,GO:0020037,molecular_function
Solyc04g071900,GO:0055114,biological_process
Solyc04g071920,GO:0004672,molecular_function
Solyc04g071920,GO:0005524,molecular_function
Solyc04g071920,GO:0006468,biological_process
Solyc04g072000,GO:0004568,molecular_function
Solyc04g072000,GO:0006032,biological_process
Solyc04g072000,GO:0016998,biological_process
Solyc04g072010,GO:0004181,molecular_function
Solyc04g072010,GO:0006508,biological_process
Solyc04g072010,GO:0008270,molecular_function
Solyc04g072030,GO:0005525,molecular_function
Solyc04g072032,GO:0005787,cellular_component
Solyc04g072032,GO:0006465,biological_process
Solyc04g072032,GO:0008233,molecular_function
Solyc04g072032,GO:0016021,cellular_component
Solyc04g072036,GO:0003676,molecular_function
Solyc04g072037,GO:0004672,molecular_function
Solyc04g072037,GO:0005524,molecular_function
Solyc04g072037,GO:0006468,biological_process
Solyc04g072039,GO:0009116,biological_process
Solyc04g072043,GO:0003676,molecular_function
Solyc04g072045,GO:0008270,molecular_function
Solyc04g072047,GO:0009555,biological_process
Solyc04g072060,GO:0003924,molecular_function
Solyc04g072060,GO:0005525,molecular_function
Solyc04g072070,GO:0003700,molecular_function
Solyc04g072070,GO:0006355,biological_process
Solyc04g072070,GO:0043565,molecular_function
Solyc04g072110,GO:0005787,cellular_component
Solyc04g072110,GO:0006465,biological_process
Solyc04g072110,GO:0008233,molecular_function
Solyc04g072110,GO:0016021,cellular_component
Solyc04g072140,GO:0001522,biological_process
Solyc04g072140,GO:0003723,molecular_function
Solyc04g072140,GO:0009451,biological_process
Solyc04g072140,GO:0009982,molecular_function
Solyc04g072170,GO:0008270,molecular_function
Solyc04g072180,GO:0005506,molecular_function
Solyc04g072180,GO:0008610,biological_process
Solyc04g072180,GO:0016491,molecular_function
Solyc04g072180,GO:0055114,biological_process
Solyc04g072220,GO:0003677,molecular_function
Solyc04g072220,GO:0006355,biological_process
Solyc04g072240,GO:0016491,molecular_function
Solyc04g072260,GO:0005524,molecular_function
Solyc04g072260,GO:0016887,molecular_function
Solyc04g072280,GO:0005507,molecular_function
Solyc04g072280,GO:0016491,molecular_function
Solyc04g072280,GO:0055114,biological_process
Solyc04g072290,GO:0000145,cellular_component
Solyc04g072290,GO:0006887,biological_process
Solyc04g072300,GO:0003700,molecular_function
Solyc04g072300,GO:0006355,biological_process
Solyc04g072330,GO:0005515,molecular_function
Solyc04g072360,GO:0005515,molecular_function
Solyc04g072380,GO:0009055,molecular_function
Solyc04g072380,GO:0015035,molecular_function
Solyc04g072380,GO:0045454,biological_process
Solyc04g072390,GO:0008168,molecular_function
Solyc04g072460,GO:0006351,biological_process
Solyc04g072460,GO:0043565,molecular_function
Solyc04g072490,GO:0003690,molecular_function
Solyc04g072490,GO:0006355,biological_process
Solyc04g072500,GO:0003690,molecular_function
Solyc04g072500,GO:0006355,biological_process
Solyc04g072510,GO:0003690,molecular_function
Solyc04g072510,GO:0006355,biological_process
Solyc04g072520,GO:0003690,molecular_function
Solyc04g072520,GO:0006355,biological_process
Solyc04g072530,GO:0003690,molecular_function
Solyc04g072530,GO:0006355,biological_process
Solyc04g072540,GO:0003690,molecular_function
Solyc04g072540,GO:0006355,biological_process
Solyc04g072550,GO:0003690,molecular_function
Solyc04g072550,GO:0006355,biological_process
Solyc04g072560,GO:0015031,biological_process
Solyc04g072570,GO:0004672,molecular_function
Solyc04g072570,GO:0005524,molecular_function
Solyc04g072570,GO:0006468,biological_process
Solyc04g072580,GO:0003872,molecular_function
Solyc04g072580,GO:0006096,biological_process
Solyc04g072590,GO:0005515,molecular_function
Solyc04g072700,GO:0030001,biological_process
Solyc04g072700,GO:0046872,molecular_function
Solyc04g072740,GO:0008272,biological_process
Solyc04g072740,GO:0015116,molecular_function
Solyc04g072740,GO:0016021,cellular_component
Solyc04g072760,GO:0008272,biological_process
Solyc04g072760,GO:0015116,molecular_function
Solyc04g072760,GO:0016021,cellular_component
Solyc04g072770,GO:0005525,molecular_function
Solyc04g072790,GO:0016020,cellular_component
Solyc04g072790,GO:0016760,molecular_function
Solyc04g072790,GO:0030244,biological_process
Solyc04g072850,GO:0004553,molecular_function
Solyc04g072850,GO:0005975,biological_process
Solyc04g072860,GO:0004553,molecular_function
Solyc04g072860,GO:0005975,biological_process
Solyc04g072870,GO:0004553,molecular_function
Solyc04g072870,GO:0005975,biological_process
Solyc04g072890,GO:0005515,molecular_function
Solyc04g072900,GO:0003700,molecular_function
Solyc04g072900,GO:0006355,biological_process
Solyc04g072920,GO:0003824,molecular_function
Solyc04g072920,GO:0005992,biological_process
Solyc04g073940,GO:0005515,molecular_function
Solyc04g073960,GO:0016021,cellular_component
Solyc04g073960,GO:0055085,biological_process
Solyc04g073980,GO:0003723,molecular_function
Solyc04g073990,GO:0005509,molecular_function
Solyc04g073990,GO:0005544,molecular_function
Solyc04g074000,GO:0004672,molecular_function
Solyc04g074000,GO:0005524,molecular_function
Solyc04g074000,GO:0006468,biological_process
Solyc04g074010,GO:0004672,molecular_function
Solyc04g074010,GO:0006468,biological_process
Solyc04g074020,GO:0004672,molecular_function
Solyc04g074020,GO:0005524,molecular_function
Solyc04g074020,GO:0006468,biological_process
Solyc04g074030,GO:0004672,molecular_function
Solyc04g074030,GO:0005524,molecular_function
Solyc04g074030,GO:0006468,biological_process
Solyc04g074040,GO:0003676,molecular_function
Solyc04g074050,GO:0004672,molecular_function
Solyc04g074050,GO:0005524,molecular_function
Solyc04g074050,GO:0006468,biological_process
Solyc04g074060,GO:0004672,molecular_function
Solyc04g074060,GO:0006468,biological_process
Solyc04g074070,GO:0016021,cellular_component
Solyc04g074070,GO:0022857,molecular_function
Solyc04g074070,GO:0055085,biological_process
Solyc04g074190,GO:0003824,molecular_function
Solyc04g074240,GO:0045454,biological_process
Solyc04g074270,GO:0005515,molecular_function
Solyc04g074290,GO:0008168,molecular_function
Solyc04g074300,GO:0003723,molecular_function
Solyc04g074300,GO:0003735,molecular_function
Solyc04g074300,GO:0005840,cellular_component
Solyc04g074300,GO:0006412,biological_process
Solyc04g074310,GO:0003676,molecular_function
Solyc04g074330,GO:0016758,molecular_function
Solyc04g074340,GO:0016758,molecular_function
Solyc04g074350,GO:0016758,molecular_function
Solyc04g074360,GO:0016758,molecular_function
Solyc04g074380,GO:0016758,molecular_function
Solyc04g074390,GO:0016758,molecular_function
Solyc04g074480,GO:0003849,molecular_function
Solyc04g074480,GO:0009073,biological_process
Solyc04g074490,GO:0005515,molecular_function
Solyc04g074500,GO:0004672,molecular_function
Solyc04g074500,GO:0005524,molecular_function
Solyc04g074500,GO:0006468,biological_process
Solyc04g074530,GO:0055114,biological_process
Solyc04g074535,GO:0055114,biological_process
Solyc04g074550,GO:0005739,cellular_component
Solyc04g074580,GO:0000786,cellular_component
Solyc04g074580,GO:0003677,molecular_function
Solyc04g074630,GO:0000166,molecular_function
Solyc04g074630,GO:0004812,molecular_function
Solyc04g074630,GO:0005524,molecular_function
Solyc04g074630,GO:0006418,biological_process
Solyc04g074640,GO:0004601,molecular_function
Solyc04g074640,GO:0006979,biological_process
Solyc04g074640,GO:0020037,molecular_function
Solyc04g074640,GO:0055114,biological_process
Solyc04g074700,GO:0003677,molecular_function
Solyc04g074710,GO:0006400,biological_process
Solyc04g074710,GO:0016763,molecular_function
Solyc04g074740,GO:0009055,molecular_function
Solyc04g074750,GO:0003676,molecular_function
Solyc04g074810,GO:0046983,molecular_function
Solyc04g074830,GO:0005543,molecular_function
Solyc04g074840,GO:0006855,biological_process
Solyc04g074840,GO:0015238,NA
Solyc04g074840,GO:0015297,molecular_function
Solyc04g074840,GO:0016020,cellular_component
Solyc04g074840,GO:0055085,biological_process
Solyc04g074850,GO:0006855,biological_process
Solyc04g074850,GO:0015238,NA
Solyc04g074850,GO:0015297,molecular_function
Solyc04g074850,GO:0016020,cellular_component
Solyc04g074850,GO:0055085,biological_process
Solyc04g074860,GO:0006855,biological_process
Solyc04g074860,GO:0015238,NA
Solyc04g074860,GO:0015297,molecular_function
Solyc04g074860,GO:0016020,cellular_component
Solyc04g074860,GO:0055085,biological_process
Solyc04g074900,GO:0003735,molecular_function
Solyc04g074900,GO:0005622,cellular_component
Solyc04g074900,GO:0005840,cellular_component
Solyc04g074900,GO:0006412,biological_process
Solyc04g074910,GO:0003735,molecular_function
Solyc04g074910,GO:0005622,cellular_component
Solyc04g074910,GO:0005840,cellular_component
Solyc04g074910,GO:0006412,biological_process
Solyc04g074920,GO:0016757,molecular_function
Solyc04g074930,GO:0016757,molecular_function
Solyc04g075000,GO:0004672,molecular_function
Solyc04g075000,GO:0006468,biological_process
Solyc04g076020,GO:0005515,molecular_function
Solyc04g076040,GO:0005634,cellular_component
Solyc04g076050,GO:0010038,biological_process
Solyc04g076090,GO:0004347,molecular_function
Solyc04g076090,GO:0006094,biological_process
Solyc04g076090,GO:0006096,biological_process
Solyc04g076120,GO:0004185,molecular_function
Solyc04g076120,GO:0006508,biological_process
Solyc04g076130,GO:0004185,molecular_function
Solyc04g076130,GO:0006508,biological_process
Solyc04g076140,GO:0007165,biological_process
Solyc04g076170,GO:0016020,cellular_component
Solyc04g076180,GO:0005515,molecular_function
Solyc04g076210,GO:0016579,biological_process
Solyc04g076210,GO:0036459,NA
Solyc04g076240,GO:0046983,molecular_function
Solyc04g076280,GO:0003700,molecular_function
Solyc04g076280,GO:0005634,cellular_component
Solyc04g076280,GO:0006355,biological_process
Solyc04g076300,GO:0016020,cellular_component
Solyc04g076300,GO:0055085,biological_process
Solyc04g076310,GO:0003777,molecular_function
Solyc04g076310,GO:0005524,molecular_function
Solyc04g076310,GO:0007018,biological_process
Solyc04g076310,GO:0008017,molecular_function
Solyc04g076350,GO:0003779,molecular_function
Solyc04g076380,GO:0016491,molecular_function
Solyc04g076380,GO:0055114,biological_process
Solyc04g076430,GO:0008318,molecular_function
Solyc04g076430,GO:0018342,biological_process
Solyc04g076450,GO:0005515,molecular_function
Solyc04g076460,GO:0005515,molecular_function
Solyc04g076470,GO:0005515,molecular_function
Solyc04g076480,GO:0004672,molecular_function
Solyc04g076480,GO:0006468,biological_process
Solyc04g076510,GO:0005515,molecular_function
Solyc04g076520,GO:0005515,molecular_function
Solyc04g076530,GO:0006355,biological_process
Solyc04g076530,GO:0008270,molecular_function
Solyc04g076530,GO:0043565,molecular_function
Solyc04g076580,GO:0005669,cellular_component
Solyc04g076580,GO:0006367,biological_process
Solyc04g076610,GO:0003676,molecular_function
Solyc04g076610,GO:0004523,molecular_function
Solyc04g076620,GO:0004842,molecular_function
Solyc04g076680,GO:0003677,molecular_function
Solyc04g076680,GO:0046983,molecular_function
Solyc04g076750,GO:0055085,biological_process
Solyc04g076760,GO:0055085,biological_process
Solyc04g076770,GO:0004601,molecular_function
Solyc04g076770,GO:0006979,biological_process
Solyc04g076770,GO:0020037,molecular_function
Solyc04g076770,GO:0055114,biological_process
Solyc04g076780,GO:0055085,biological_process
Solyc04g076800,GO:0008270,molecular_function
Solyc04g076810,GO:0004672,molecular_function
Solyc04g076810,GO:0005524,molecular_function
Solyc04g076810,GO:0006468,biological_process
Solyc04g076820,GO:0005515,molecular_function
Solyc04g076845,GO:0046983,molecular_function
Solyc04g076870,GO:0008883,molecular_function
Solyc04g076870,GO:0033014,biological_process
Solyc04g076870,GO:0050661,molecular_function
Solyc04g076870,GO:0055114,biological_process
Solyc04g076880,GO:0004612,molecular_function
Solyc04g076880,GO:0005524,molecular_function
Solyc04g076880,GO:0006094,biological_process
Solyc04g076920,GO:0015018,molecular_function
Solyc04g076920,GO:0016020,cellular_component
Solyc04g076950,GO:0006855,biological_process
Solyc04g076950,GO:0015238,NA
Solyc04g076950,GO:0015297,molecular_function
Solyc04g076950,GO:0016020,cellular_component
Solyc04g076950,GO:0055085,biological_process
Solyc04g076970,GO:0006351,biological_process
Solyc04g076970,GO:0043565,molecular_function
Solyc04g076990,GO:0004672,molecular_function
Solyc04g076990,GO:0005524,molecular_function
Solyc04g076990,GO:0006468,biological_process
Solyc04g077010,GO:0004672,molecular_function
Solyc04g077010,GO:0005524,molecular_function
Solyc04g077010,GO:0006468,biological_process
Solyc04g077020,GO:0003924,molecular_function
Solyc04g077030,GO:0005975,biological_process
Solyc04g077030,GO:0016773,molecular_function
Solyc04g077040,GO:0005975,biological_process
Solyc04g077040,GO:0016773,molecular_function
Solyc04g077060,GO:0003723,molecular_function
Solyc04g077130,GO:0003735,molecular_function
Solyc04g077130,GO:0005840,cellular_component
Solyc04g077130,GO:0006412,biological_process
Solyc04g077130,GO:0009507,cellular_component
Solyc04g077130,GO:0019843,molecular_function
Solyc04g077150,GO:0016021,cellular_component
Solyc04g077190,GO:0016798,molecular_function
Solyc04g077210,GO:0003677,molecular_function
Solyc04g077210,GO:0006355,biological_process
Solyc04g077220,GO:0003677,molecular_function
Solyc04g077250,GO:0003824,molecular_function
Solyc04g077270,GO:0004672,molecular_function
Solyc04g077270,GO:0006468,biological_process
Solyc04g077280,GO:0004672,molecular_function
Solyc04g077280,GO:0006468,biological_process
Solyc04g077290,GO:0006355,biological_process
Solyc04g077300,GO:0004672,molecular_function
Solyc04g077300,GO:0006468,biological_process
Solyc04g077310,GO:0048544,biological_process
Solyc04g077320,GO:0048544,biological_process
Solyc04g077330,GO:0004672,molecular_function
Solyc04g077330,GO:0006468,biological_process
Solyc04g077340,GO:0004672,molecular_function
Solyc04g077340,GO:0006468,biological_process
Solyc04g077360,GO:0004672,molecular_function
Solyc04g077360,GO:0006468,biological_process
Solyc04g077370,GO:0004672,molecular_function
Solyc04g077370,GO:0006468,biological_process
Solyc04g077380,GO:0004672,molecular_function
Solyc04g077380,GO:0006468,biological_process
Solyc04g077400,GO:0016020,cellular_component
Solyc04g077390,GO:0004672,molecular_function
Solyc04g077390,GO:0006468,biological_process
Solyc04g077410,GO:0009058,biological_process
Solyc04g077410,GO:0030170,molecular_function
Solyc04g077440,GO:0004506,molecular_function
Solyc04g077440,GO:0016021,cellular_component
Solyc04g077440,GO:0050660,molecular_function
Solyc04g077440,GO:0055114,biological_process
Solyc04g077480,GO:0046983,molecular_function
Solyc04g077490,GO:0003700,molecular_function
Solyc04g077490,GO:0006355,biological_process
Solyc04g077510,GO:0005524,molecular_function
Solyc04g077510,GO:0005634,cellular_component
Solyc04g077510,GO:0006355,biological_process
Solyc04g077520,GO:0003676,molecular_function
Solyc04g077540,GO:0003777,molecular_function
Solyc04g077540,GO:0005524,molecular_function
Solyc04g077540,GO:0007018,biological_process
Solyc04g077540,GO:0008017,molecular_function
Solyc04g077580,GO:0005576,cellular_component
Solyc04g077580,GO:0008083,molecular_function
Solyc04g077580,GO:0008283,biological_process
Solyc04g077610,GO:0004842,molecular_function
Solyc04g077610,GO:0016567,biological_process
Solyc04g077630,GO:0004185,molecular_function
Solyc04g077630,GO:0006508,biological_process
Solyc04g077640,GO:0004185,molecular_function
Solyc04g077640,GO:0006508,biological_process
Solyc04g077650,GO:0004185,molecular_function
Solyc04g077650,GO:0006508,biological_process
Solyc04g077670,GO:0004185,molecular_function
Solyc04g077670,GO:0006508,biological_process
Solyc04g077680,GO:0005515,molecular_function
Solyc04g077720,GO:0016020,cellular_component
Solyc04g077720,GO:0022857,molecular_function
Solyc04g077720,GO:0055085,biological_process
Solyc04g077730,GO:0016020,cellular_component
Solyc04g077730,GO:0022857,molecular_function
Solyc04g077730,GO:0055085,biological_process
Solyc04g077755,GO:0016651,molecular_function
Solyc04g077755,GO:0022900,biological_process
Solyc04g077760,GO:0000145,cellular_component
